id,unidade_gestora,gestao,numero,data_emissao,credor,fonte_recurso,programa_trabalho,planointerno,naturezadespesa,empenhado,aliquidar,liquidado,pago,rpinscrito,rpaliquidar,rpliquidado,rppago,informacao_complementar,sistema_origem,links_documento_pagamento,credor_obj_tipo,credor_obj_cnpj_cpf_idgener,credor_obj_nome,contrato_id
10507271,113601,11302,2023NE000258,2023-05-18,12.941.636/0001-17 - SOLUCTION LOGISTICA E EVENTOS LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",11360105000082023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000258,JURIDICA,12.941.636/0001-17,SOLUCTION LOGISTICA E EVENTOS LTDA,194042
11156810,113601,11302,2023NE000349,2023-10-24,12.941.636/0001-17 - SOLUCTION LOGISTICA E EVENTOS LTDA,1444000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"158.298,91","7.053,56","0,00","151.245,35","7.053,56","7.053,56","7.053,56","0,00",11360105000082023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000349,JURIDICA,12.941.636/0001-17,SOLUCTION LOGISTICA E EVENTOS LTDA,194042
12505358,113601,11302,2024NE000340,2024-10-15,12.941.636/0001-17 - SOLUCTION LOGISTICA E EVENTOS LTDA,1000A0037O,,MCID0000000 - T.DESCENTRALIZACAO MCIDADES E UFPA,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",11360105000082023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000340,JURIDICA,12.941.636/0001-17,SOLUCTION LOGISTICA E EVENTOS LTDA,194042
11313361,113601,11302,2023NE000384,2023-11-23,12.941.636/0001-17 - SOLUCTION LOGISTICA E EVENTOS LTDA,1000000000,,28200056107 - SERVICO DE APOIO LOGISTICO EM EVENTOS,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"1.200,00","0,00","0,00","1.200,00","0,00","0,00","0,00","0,00",11360105000082023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000384,JURIDICA,12.941.636/0001-17,SOLUCTION LOGISTICA E EVENTOS LTDA,194042
11435960,113601,11302,2023NE000399,2023-12-11,12.941.636/0001-17 - SOLUCTION LOGISTICA E EVENTOS LTDA,1444A002HP,,-8 - SEM INFORMACAO,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"10.000,00","10.000,00","0,00","0,00","0,00","0,00","0,00","0,00",11360105000082023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000399,JURIDICA,12.941.636/0001-17,SOLUCTION LOGISTICA E EVENTOS LTDA,194042
11649513,113601,11302,2024NE000101,2024-02-01,12.941.636/0001-17 - SOLUCTION LOGISTICA E EVENTOS LTDA,1000000000,,100IMPCS - IMPRENSA E COMUNICACAO SOCIAL - DESPESAS DIVE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"212.946,44","7.522,79","0,00","205.423,65","0,00","0,00","0,00","0,00",11360105000082023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000101,JURIDICA,12.941.636/0001-17,SOLUCTION LOGISTICA E EVENTOS LTDA,194042
10434574,113601,11302,2023NE000246,2023-05-02,036.694.349-92 - DAIANE MANTOANELLI,1444000000,,150CAPBRASI - CAPACITACAO,339036 - OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA,"680,00","340,00","0,00","340,00","340,00","340,00","340,00","0,00",11360107000132023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000246,FISICA,036.694.349-92,DAIANE MANTOANELLI,194181
10490551,113601,11302,2023NE000256,2023-05-15,14.646.416/0001-96 - MIX MUDANCAS LOGISTICA E ARMAZENAMENTO EIRELI,1444000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339033 - PASSAGENS E DESPESAS COM LOCOMOCAO,"4.800,00","0,00","0,00","4.800,00","0,00","0,00","0,00","0,00",11360106000092023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000256,JURIDICA,14.646.416/0001-96,MIX MUDANCAS LOGISTICA E ARMAZENAMENTO EIRELI,195797
10458955,113601,11302,2023NE000253,2023-05-08,27.901.550/0001-38 - ALDE PEDIATRIA E IMUNIZACAO LTDA,1444000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"4.350,00","0,00","0,00","4.350,00","0,00","0,00","0,00","0,00",11360106000082023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000253,JURIDICA,27.901.550/0001-38,ALDE PEDIATRIA E IMUNIZACAO LTDA,196214
10458610,113601,11302,2023NE000252,2023-05-08,31.195.559/0001-48 - IMUNIZA MAIS CENTRO DE VACINACAO LTDA,1444000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"15.447,00","0,00","0,00","15.447,00","0,00","0,00","0,00","0,00",11360106000082023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000252,JURIDICA,31.195.559/0001-48,IMUNIZA MAIS CENTRO DE VACINACAO LTDA,196244
10461200,113601,11302,2023NE000255,2023-05-08,33.945.015/0001-81 - ASSOCIACAO BRASILEIRA DE ENG SANITARIA E AMBIENTAL ABES,1444000000,,150CAPBRASI - CAPACITACAO,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"1.075,00","0,00","0,00","1.075,00","0,00","0,00","0,00","0,00",11360107000152023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000255,JURIDICA,33.945.015/0001-81,ASSOCIACAO BRASILEIRA DE ENG SANITARIA E AMBIENTAL ABES,196824
10492432,113601,11302,2023NE000257,2023-05-16,"11.615.516/0001-67 - INOVA CONSULTORIA, CURSOS E EVENTOS LTDA",1444000000,,150CAPBRASI - CAPACITACAO,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"3.000,00","60,00","0,00","2.940,00","60,00","60,00","60,00","0,00",11360107000162023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000257,JURIDICA,11.615.516/0001-67,"INOVA CONSULTORIA, CURSOS E EVENTOS LTDA",197975
10619955,113601,11302,2023NE000271,2023-06-16,31.846.841/0001-48 - GRAFICA AS LTDA,1444000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"128.200,00","46.400,14","0,00","81.799,86","46.400,14","46.400,14","46.400,14","0,00",11360105000072023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000271,JURIDICA,31.846.841/0001-48,GRAFICA AS LTDA,199415
10644460,113601,11302,2023NE000281,2023-06-22,15.790.987/0001-62 - EVOLUX MULTI SERVICOS LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339037 - LOCACAO DE MAO-DE-OBRA,"381.574,32","0,00","0,00","381.574,32","0,00","0,00","0,00","0,00",11360105000052023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000281,JURIDICA,15.790.987/0001-62,EVOLUX MULTI SERVICOS LTDA,200054
11139745,113601,11302,2023NE000343,2023-10-19,15.790.987/0001-62 - EVOLUX MULTI SERVICOS LTDA,1444000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339037 - LOCACAO DE MAO-DE-OBRA,"1.731.896,78","591.827,62","41.464,97","1.098.604,19","591.827,62","210.253,30","210.253,30","423.039,29",11360105000112023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000343,JURIDICA,15.790.987/0001-62,EVOLUX MULTI SERVICOS LTDA,200054
11687195,113601,11302,2024NE000119,2024-02-15,15.790.987/0001-62 - EVOLUX MULTI SERVICOS LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339037 - LOCACAO DE MAO-DE-OBRA,"3.986.306,07","747.173,32","30.575,39","3.208.557,36","0,00","0,00","0,00","0,00",11360105000112023 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000119,JURIDICA,15.790.987/0001-62,EVOLUX MULTI SERVICOS LTDA,200054
10644565,113601,11302,2023NE000284,2023-06-22,15.790.987/0001-62 - EVOLUX MULTI SERVICOS LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339037 - LOCACAO DE MAO-DE-OBRA,"83.398,16","0,00","0,00","83.398,16","0,00","0,00","0,00","0,00",11360105000052023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000284,JURIDICA,15.790.987/0001-62,EVOLUX MULTI SERVICOS LTDA,200056
11139894,113601,11302,2023NE000344,2023-10-19,15.790.987/0001-62 - EVOLUX MULTI SERVICOS LTDA,1444000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339037 - LOCACAO DE MAO-DE-OBRA,"539.177,34","455.779,18","0,00","83.398,16","455.779,18","372.381,02","372.381,02","83.398,16",11360105000142023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000344,JURIDICA,15.790.987/0001-62,EVOLUX MULTI SERVICOS LTDA,200056
11303736,113601,11302,2023NE000378,2023-11-21,15.790.987/0001-62 - EVOLUX MULTI SERVICOS LTDA,1000000000,,C20004IP014 - OUTROS SERVICOS,339037 - LOCACAO DE MAO-DE-OBRA,"448.000,00","281.203,68","9.173,80","157.622,52","281.203,68","0,00","0,00","290.377,48",11360105000142023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000378,JURIDICA,15.790.987/0001-62,EVOLUX MULTI SERVICOS LTDA,200056
12395751,113601,11302,2024NE000318,2024-09-18,15.790.987/0001-62 - EVOLUX MULTI SERVICOS LTDA,1000000000,,C20004IP014 - OUTROS SERVICOS,339037 - LOCACAO DE MAO-DE-OBRA,"326.642,18","302.712,73","0,00","23.929,45","0,00","0,00","0,00","0,00",11360105000142023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000318,JURIDICA,15.790.987/0001-62,EVOLUX MULTI SERVICOS LTDA,200056
11687250,113601,11302,2024NE000120,2024-02-15,15.790.987/0001-62 - EVOLUX MULTI SERVICOS LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339037 - LOCACAO DE MAO-DE-OBRA,"337.530,41","191.139,24","4.729,47","141.661,70","0,00","0,00","0,00","0,00",11360105000142023 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000120,JURIDICA,15.790.987/0001-62,EVOLUX MULTI SERVICOS LTDA,200056
11861765,113601,11302,2024NE000161,2024-04-18,15.790.987/0001-62 - EVOLUX MULTI SERVICOS LTDA,1000000000,,C20004IP014 - OUTROS SERVICOS,339037 - LOCACAO DE MAO-DE-OBRA,"140.097,24","0,00","0,00","140.097,24","0,00","0,00","0,00","0,00",11360105000142023 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000161,JURIDICA,15.790.987/0001-62,EVOLUX MULTI SERVICOS LTDA,200056
10644733,113601,11302,2023NE000286,2023-06-22,15.790.987/0001-62 - EVOLUX MULTI SERVICOS LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339037 - LOCACAO DE MAO-DE-OBRA,"80.326,58","0,00","0,00","80.326,58","0,00","0,00","0,00","0,00",11360105000052023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000286,JURIDICA,15.790.987/0001-62,EVOLUX MULTI SERVICOS LTDA,200057
11139578,113601,11302,2023NE000342,2023-10-19,15.790.987/0001-62 - EVOLUX MULTI SERVICOS LTDA,1444000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339037 - LOCACAO DE MAO-DE-OBRA,"581.375,88","320.856,64","9.194,15","251.325,09","320.856,64","143.920,56","153.652,05","176.398,74",11360105000162023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000342,JURIDICA,15.790.987/0001-62,EVOLUX MULTI SERVICOS LTDA,200057
11659601,113601,11302,2024NE000104,2024-02-05,15.790.987/0001-62 - EVOLUX MULTI SERVICOS LTDA,1000000000,,100DIDES - DIDES - DESPESAS ADMINISTATIVAS,339037 - LOCACAO DE MAO-DE-OBRA,"821.070,34","271.362,31","6.318,81","543.389,22","0,00","0,00","0,00","0,00",11360105000162023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000104,JURIDICA,15.790.987/0001-62,EVOLUX MULTI SERVICOS LTDA,200057
10644709,113601,11302,2023NE000285,2023-06-22,00.712.411/0001-00 - T & S ENGENHARIA TELEMATICA E SISTEMAS LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339037 - LOCACAO DE MAO-DE-OBRA,"82.083,02","0,00","0,00","82.083,02","0,00","0,00","0,00","0,00",11360105000052023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000285,JURIDICA,00.712.411/0001-00,T & S ENGENHARIA TELEMATICA E SISTEMAS LTDA,200063
11175550,113601,11302,2023NE000356,2023-10-26,00.712.411/0001-00 - T & S ENGENHARIA TELEMATICA E SISTEMAS LTDA,1444000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339037 - LOCACAO DE MAO-DE-OBRA,"720.510,70","400.092,61","10.765,94","309.652,15","400.092,61","0,00","0,00","410.858,55",11360105000152023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000356,JURIDICA,00.712.411/0001-00,T & S ENGENHARIA TELEMATICA E SISTEMAS LTDA,200063
11687328,113601,11302,2024NE000121,2024-02-15,00.712.411/0001-00 - T & S ENGENHARIA TELEMATICA E SISTEMAS LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339037 - LOCACAO DE MAO-DE-OBRA,"1.312.458,19","604.887,42","9.832,41","697.738,36","0,00","0,00","0,00","0,00",11360105000152023 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000121,JURIDICA,00.712.411/0001-00,T & S ENGENHARIA TELEMATICA E SISTEMAS LTDA,200063
10644501,113601,11302,2023NE000282,2023-06-22,00.712.411/0001-00 - T & S ENGENHARIA TELEMATICA E SISTEMAS LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339037 - LOCACAO DE MAO-DE-OBRA,"403.839,54","0,00","0,00","403.839,54","0,00","0,00","0,00","0,00",11360105000052023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000282,JURIDICA,00.712.411/0001-00,T & S ENGENHARIA TELEMATICA E SISTEMAS LTDA,200082
11166411,113601,11302,2023NE000353,2023-10-25,00.712.411/0001-00 - T & S ENGENHARIA TELEMATICA E SISTEMAS LTDA,1444000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339037 - LOCACAO DE MAO-DE-OBRA,"1.799.873,82","588.790,46","42.481,68","1.168.601,68","588.790,46","184.950,92","184.950,92","446.321,22",11360105000122023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000353,JURIDICA,00.712.411/0001-00,T & S ENGENHARIA TELEMATICA E SISTEMAS LTDA,200082
11659810,113601,11302,2024NE000106,2024-02-05,00.712.411/0001-00 - T & S ENGENHARIA TELEMATICA E SISTEMAS LTDA,1000000000,,100DIDES - DIDES - DESPESAS ADMINISTATIVAS,339037 - LOCACAO DE MAO-DE-OBRA,"4.609.049,98","1.199.716,23","337.760,90","3.071.572,85","0,00","0,00","0,00","0,00",11360105000122023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000106,JURIDICA,00.712.411/0001-00,T & S ENGENHARIA TELEMATICA E SISTEMAS LTDA,200082
10644537,113601,11302,2023NE000283,2023-06-22,05.613.242/0001-74 - R2 RADIODIFUSAO E TELECOMUNICACOES LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339037 - LOCACAO DE MAO-DE-OBRA,"441.989,23","0,00","0,00","441.989,23","0,00","0,00","0,00","0,00",11360105000052023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000283,JURIDICA,05.613.242/0001-74,R2 RADIODIFUSAO E TELECOMUNICACOES LTDA,200085
11687106,113601,11302,2024NE000118,2024-02-15,05.613.242/0001-74 - R2 RADIODIFUSAO E TELECOMUNICACOES LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339037 - LOCACAO DE MAO-DE-OBRA,"4.096.170,52","461.303,34","38.520,18","3.596.347,00","0,00","0,00","0,00","0,00",11360105000132023 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000118,JURIDICA,05.613.242/0001-74,R2 RADIODIFUSAO E TELECOMUNICACOES LTDA,200085
10724122,113601,11302,2023NE000291,2023-07-11,49.971.502/0001-59 - TRANSNEY TRANSPORTES E MUDANCAS LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"2.466,72","0,00","0,00","2.466,72","0,00","0,00","0,00","0,00",11360106000102023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000291,JURIDICA,49.971.502/0001-59,TRANSNEY TRANSPORTES E MUDANCAS LTDA,202589
11661878,113601,11302,2024NE000108,2024-02-06,49.971.502/0001-59 - TRANSNEY TRANSPORTES E MUDANCAS LTDA,1000000000,,100DIDES - DIDES - DESPESAS ADMINISTATIVAS,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"27.210,38","27.210,38","0,00","0,00","0,00","0,00","0,00","0,00",11360106000172023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000108,JURIDICA,49.971.502/0001-59,TRANSNEY TRANSPORTES E MUDANCAS LTDA,202589
10747561,113601,11302,2023NE000293,2023-07-17,06.132.270/0001-32 - SOLLICITA NEGOCIOS PUBLICOS LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"8.500,00","0,00","0,00","8.500,00","0,00","0,00","0,00","0,00",11360107000222023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000293,JURIDICA,06.132.270/0001-32,SOLLICITA NEGOCIOS PUBLICOS LTDA,205265
10776121,113601,11302,2023NE000300,2023-07-24,08.165.584/0001-67 - ODETE BARBOSA TRANSPORTES LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"2.443,39","0,00","0,00","2.443,39","0,00","0,00","0,00","0,00",11360106000122023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000300,JURIDICA,08.165.584/0001-67,ODETE BARBOSA TRANSPORTES LTDA,205572
10848057,113601,11302,2023NE000308,2023-08-10,032.218.616-13 - ANA PAULA ROSA JACINTO CONCEIÇÃO PENA,1000000000,,150CAPBRASI - CAPACITACAO,339036 - OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA,"510,00","0,00","0,00","510,00","0,00","0,00","0,00","0,00",11360107000292023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000308,FISICA,032.218.616-13,ANA PAULA ROSA JACINTO CONCEIÇÃO PENA,207037
10809075,113601,11302,2023NE000303,2023-08-01,14.087.594/0001-24 - MMP CURSOS  CAPACITACAO E TREINAMENTO LTDA,1000000000,,150CAPBRASI - CAPACITACAO,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"2.350,00","0,00","0,00","2.350,00","0,00","0,00","0,00","0,00",11360107000272023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000303,JURIDICA,14.087.594/0001-24,MMP CURSOS  CAPACITACAO E TREINAMENTO LTDA,207130
11688099,113601,11302,2024NE000125,2024-02-15,EX0201825 - BLOOMBERG PROFESSIONAL DA BLOOMBERG L.P,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"53.699,62","15.451,52","0,00","38.248,10","0,00","0,00","0,00","0,00",11360107000202023 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000125,IDGENERICO,EX0201825,BLOOMBERG PROFESSIONAL DA BLOOMBERG L.P,207137
10825455,113601,11302,2023NE000306,2023-08-04,28.627.449/0001-01 - UNIAO NACIONAL DOS AUDITORES DO MINISTERIO DA EDUCACAO - UNAMEC,1000000000,,150CAPBRASI - CAPACITACAO,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"1.200,00","0,00","0,00","1.200,00","0,00","0,00","0,00","0,00",11360107000282023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000306,JURIDICA,28.627.449/0001-01,UNIAO NACIONAL DOS AUDITORES DO MINISTERIO DA EDUCACAO - UNAMEC,208763
10944597,113601,11302,2023NE000319,2023-09-04,00.000.028/0001-29 - TARGET ENGENHARIA E CONSULTORIA LTDA.,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"3.100,00","0,00","0,00","3.100,00","0,00","0,00","0,00","0,00",11360106000112023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000319,JURIDICA,00.000.028/0001-29,TARGET ENGENHARIA E CONSULTORIA LTDA.,213547
12339766,113601,11302,2024NE000302,2024-09-03,00.000.028/0001-29 - TARGET ENGENHARIA E CONSULTORIA LTDA.,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"3.244,57","0,00","0,00","3.244,57","0,00","0,00","0,00","0,00",11360106000212023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000302,JURIDICA,00.000.028/0001-29,TARGET ENGENHARIA E CONSULTORIA LTDA.,213547
11029077,113601,11302,2023NE000328,2023-09-25,02.543.216/0011-09 - PERFIL COMPUTACIONAL LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,449052 - EQUIPAMENTOS E MATERIAL PERMANENTE,"732.000,00","0,00","0,00","732.000,00","0,00","0,00","0,00","0,00",16006205000132022 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000328,JURIDICA,02.543.216/0011-09,PERFIL COMPUTACIONAL LTDA,219026
11055351,113601,11302,2023NE000330,2023-09-29,30.351.089/0001-00 - GPC IT BRASIL INFORMATICA LTDA,1444000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339030 - MATERIAL DE CONSUMO,"12.300,00","0,00","0,00","12.300,00","0,00","0,00","0,00","0,00",11360106000182023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000330,JURIDICA,30.351.089/0001-00,GPC IT BRASIL INFORMATICA LTDA,219216
10872562,113601,11302,2023NE000311,2023-08-17,26.587.509/0001-76 - DOUBLE SOLUCOES E TECNOLOGIA LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"64,30","0,00","0,00","64,30","0,00","0,00","0,00","0,00",11360106000132023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000311,JURIDICA,26.587.509/0001-76,DOUBLE SOLUCOES E TECNOLOGIA LTDA,220070
11101020,113601,11302,2023NE000335,2023-10-10,50.605.706/0001-55 - PREMIER COMERCIO DE MATERIAIS E EQUIPAMENTOS LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,449052 - EQUIPAMENTOS E MATERIAL PERMANENTE,"6.480,00","0,00","0,00","6.480,00","0,00","0,00","0,00","0,00",11360106000172023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000335,JURIDICA,50.605.706/0001-55,PREMIER COMERCIO DE MATERIAIS E EQUIPAMENTOS LTDA,221529
11096751,113601,11302,2023NE000334,2023-10-09,36.415.376/0001-04 - REMOBILIZZE - COMERCIO & SERVICOS LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"55.200,00","55.200,00","0,00","0,00","55.200,00","55.200,00","55.200,00","0,00",11360106000142023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000334,JURIDICA,36.415.376/0001-04,REMOBILIZZE - COMERCIO & SERVICOS LTDA,222247
